7,3,7,1998,47.45,6,1,2019,10,11,30.65193816864114,104.10993282917316,53.0
7,1,17,2004,60.79,4,0,2019,3,4,30.64592585106011,104.11404753193449,78.0
7,1,12,2004,140.37,6,0,2019,12,26,30.640878076904322,104.10026737898762,258.0
7,3,6,1994,91.6,3,1,2019,5,7,30.644396838536515,104.10125556625201,109.0
7,3,4,2005,88.16,4,0,2020,2,28,30.60430881379376,104.1047002615606,185.0
7,3,6,2007,76.2,4,1,2019,8,30,30.620450639831148,104.1237594002606,269.0
7,3,22,2003,131.27,7,0,2019,6,8,30.65104009313534,104.11158712973592,199.9
7,2,34,2009,65.58,4,1,2019,8,11,30.64474555061814,104.10923811921715,135.0
7,3,24,2014,73.0,3,0,2019,6,9,30.60430881379376,104.1047002615606,152.0
7,1,32,2015,89.04,-1,1,2018,9,23,30.61612309408577,104.123659408976,239.0
7,2,40,2011,213.33,7,0,2019,11,16,30.655936231979364,104.08961712994609,758.0
7,3,6,2002,134.98,5,0,2018,1,3,30.625539294891595,104.1123127396048,178.0
7,2,34,2009,82.54,4,0,2019,11,8,30.59954270057934,104.15098705733584,126.0
7,1,26,2008,104.5,4,1,2019,8,20,30.621781775671092,104.13521957412621,185.0
7,3,32,2009,54.82,8,1,2019,12,18,30.645006550122773,104.11234475341655,98.0
7,1,16,2009,116.58,-1,1,2019,6,29,30.633885904305068,104.1188088152392,298.0
7,1,6,2002,74.0,3,1,2019,7,1,30.621314702536157,104.12971360902831,93.0
7,3,7,1988,82.0,4,0,2019,3,14,30.64176907165897,104.10823879745598,91.0
7,1,6,1998,56.28,4,1,2019,11,13,30.65193816864114,104.10993282917316,73.0
7,1,18,2015,54.29,6,0,2019,12,14,30.59045236613673,104.1585816860496,110.0
7,3,6,1985,56.76,6,0,2019,8,20,30.645555484321843,104.09976239025706,74.0
7,3,6,2005,163.31,3,1,2018,5,27,30.613276892873408,104.12203178539195,330.0
7,1,33,-1,88.17,5,0,2019,12,17,30.608595411625174,104.14172824400384,138.0
7,2,7,2013,36.03,5,0,2018,12,26,30.625574465193697,104.11205499509295,56.0
7,1,34,2011,84.43,4,0,2018,9,7,30.603596223801322,104.15392407348888,150.0
7,3,33,2015,77.0,4,0,2019,11,17,30.613933221626905,104.14830074118288,156.5
7,2,50,2015,88.71,4,1,2019,11,24,30.661904490317248,104.08956175659785,280.0
7,3,7,2000,96.43,4,1,2019,12,6,30.659905394654075,104.09080510125419,293.0
7,2,36,2013,68.0,6,1,2019,7,19,30.661904490317248,104.08956175659785,140.0
7,1,34,2010,72.13,-1,0,2018,10,21,30.60125377904167,104.15235106598152,120.0
7,1,29,2015,77.28,2,1,2018,9,4,30.613531841888584,104.15397821166702,280.0
7,3,6,2000,54.58,4,0,2019,4,24,30.64480587707361,104.09835909062667,69.0
7,2,33,2015,141.3,6,1,2019,7,19,30.661904490317248,104.08956175659785,380.0
7,1,19,2009,45.83,4,1,2019,6,16,30.633885904305068,104.1188088152392,100.0
7,2,11,2009,83.1,5,1,2019,10,1,30.608936533113972,104.10353588694159,115.0
7,2,31,2016,210.0,6,1,2019,8,6,30.642443058608734,104.12076674575924,715.0
7,2,32,2010,130.73,6,0,2019,12,13,30.604712069224966,104.14273004957977,307.0
7,2,40,2017,88.26,8,0,2019,12,23,30.645117732951718,104.12206927707071,298.0
7,1,24,2006,129.0,4,0,2019,8,15,30.577689460644017,104.184827723372,222.0
7,3,6,2007,99.7,4,1,2019,2,22,30.622296714514896,104.12654156111999,126.0
7,1,12,2004,128.83,2,0,2018,12,6,30.642918813567718,104.10257065767117,220.0
7,3,27,2017,42.92,-1,0,2019,10,12,30.598353509139184,104.15768659647331,88.0
7,1,11,2007,95.53,4,1,2019,6,9,30.620450639831148,104.1237594002606,270.0
7,3,6,2005,116.7,5,0,2018,5,27,30.60430881379376,104.1047002615606,138.0
7,3,5,2006,176.8,5,0,2018,7,22,30.61767582926619,104.09621985690214,570.0
7,3,6,2005,79.16,4,0,2019,11,23,30.633565194860118,104.1020143047298,160.0
7,1,42,2009,77.02,7,0,2019,12,28,30.60501480604164,104.0903057332212,143.0
7,2,6,2004,59.14,1,0,2019,6,15,30.630709849630122,104.10141898509208,95.0
7,1,18,2000,84.92,-1,0,2018,8,22,30.59383474358028,104.10558048148577,145.0
7,2,6,2004,82.44,4,0,2018,6,1,30.61510477954537,104.14223090073332,99.8
7,2,7,2001,75.66,4,0,2018,9,16,30.645841332378808,104.10517220073316,106.0
7,2,30,2009,86.96,2,1,2019,12,9,30.62000406247257,104.10178598780821,242.0
7,3,6,1998,97.4,4,0,2019,5,11,30.646433922326786,104.11331394241772,106.0
7,1,32,2011,139.96,2,1,2019,9,17,30.6147951284988,104.12358641536517,430.0
7,1,26,2016,176.0,1,0,2019,7,18,30.641609103509477,104.12360802769743,610.0
7,2,33,2009,123.0,4,1,2019,9,12,30.633885904305068,104.1188088152392,305.0
7,-1,-1,-1,-1.0,-1,0,-1,-1,-1,-1.0,-1.0,-1
7,3,12,2006,131.26,-1,0,2019,8,24,30.577689460644017,104.184827723372,218.0
7,3,40,2012,146.12,3,0,2019,11,25,30.646049978667158,104.11022071632635,319.0
7,2,7,2000,120.44,5,1,2018,4,2,30.670530075531374,104.09613399955644,140.0
7,2,7,1995,83.44,4,0,2019,12,18,30.65506108095775,104.0839625923033,145.0
7,2,41,2009,94.42,6,0,2019,4,6,30.646287041305236,104.09945219009327,244.0
7,1,31,2014,83.56,8,0,2019,4,12,30.607059482558046,104.15480348314243,160.0
7,2,32,2009,61.42,2,1,2019,12,29,30.654784014732016,104.07706327271532,225.0
7,2,35,2016,72.0,4,1,2019,11,22,30.56269784099964,104.2813969643563,130.0
7,1,31,2018,47.95,4,1,2019,8,26,30.63461223107547,104.1276948704117,140.0
7,1,33,2014,73.08,2,0,2018,3,22,30.627261012928425,104.11856272354643,137.0
7,1,3,2008,172.39,4,1,2019,11,1,30.61633414172192,104.10075297779377,850.0
7,2,18,2003,99.29,4,0,2020,1,4,30.642235774373532,104.10110619960504,170.0
7,1,31,2016,230.0,6,0,2019,11,14,30.642443058608734,104.12076674575924,860.0
7,3,7,1996,48.9,2,0,2019,9,21,30.649925266260585,104.09552903301581,80.0
7,3,15,2004,44.57,6,1,2019,12,7,30.645870907272965,104.1124561774354,54.0
7,3,6,2002,89.16,4,0,2019,10,17,30.661904490317248,104.08956175659785,90.0
7,2,11,2004,92.13,4,1,2019,12,2,30.651204750531782,104.0897718810363,153.0
7,3,34,2009,41.0,8,0,2019,10,22,30.59954270057934,104.15098705733584,73.5
7,3,30,2015,85.07,4,0,2019,9,18,30.59735730552731,104.16108897350763,165.0
7,-1,-1,-1,-1.0,-1,0,-1,-1,-1,-1.0,-1.0,-1
7,3,6,1995,43.5,6,1,2019,12,16,30.667755741435705,104.08707626023485,59.6
7,2,33,2012,37.05,7,0,2019,5,8,30.606576235532547,104.10981710855906,37.0
7,1,26,2008,127.53,4,1,2017,10,5,30.621781775671092,104.13521957412621,210.0
7,3,7,2000,54.2,5,1,2019,7,14,30.608807155744557,104.10071664492908,59.0
7,2,6,2004,94.36,4,0,2019,5,11,30.615488831547356,104.14310780860605,113.0
7,3,18,2003,136.8,-1,0,2019,8,17,30.65104009313534,104.11158712973592,225.0
7,1,28,2012,91.14,7,1,2019,4,23,30.670870900228405,104.09631800216894,260.0
7,3,34,2011,104.0,4,0,2020,1,8,30.60427339829133,104.14883024736574,178.0
7,3,32,2013,90.32,8,0,2019,3,27,30.6131741297929,104.14597304206406,145.0
7,3,29,2009,85.91,5,1,2019,9,14,30.62000406247257,104.10178598780821,182.0
7,2,29,2009,85.05,4,1,2019,5,15,30.62000406247257,104.10178598780821,170.0
7,3,29,2006,72.81,8,1,2019,11,20,30.65819408091493,104.07650865889345,236.0
7,1,6,2003,79.46,5,1,2019,9,12,30.616500720040143,104.10711208878702,112.0
7,3,7,1998,89.87,4,0,2019,6,23,30.64371653801741,104.10868337963255,112.0
7,1,6,2008,150.98,6,0,2019,1,17,30.577689460644017,104.184827723372,320.0
7,2,34,2010,51.0,4,0,2019,6,21,30.60125377904167,104.15235106598152,85.0
7,3,37,2010,40.85,7,1,2019,11,3,30.66103538082377,104.07409033063006,145.0
7,1,6,2005,42.64,3,0,2019,8,4,30.60426688800497,104.1125999997408,50.0
7,3,33,2008,112.34,4,0,2018,5,15,30.64507167182149,104.1071397988171,170.0
7,3,7,1990,70.11,4,1,2019,7,26,30.668756826158766,104.09560420591579,80.0
7,-1,-1,-1,-1.0,-1,0,-1,-1,-1,-1.0,-1.0,-1
7,1,12,2003,68.74,6,1,2019,5,12,30.669078444091806,104.08757697303119,85.0
7,3,34,2012,110.0,2,0,2019,12,17,30.605367478742878,104.15033808999478,240.0
7,2,31,2011,84.34,4,0,2019,7,26,30.608821878587182,104.13290017984184,139.0
7,1,6,2003,64.69,6,1,2020,1,10,30.612214791333386,104.10259662678514,120.0
7,1,34,2016,72.0,2,1,2019,12,15,30.661904490317248,104.08956175659785,168.0
7,2,33,2012,89.0,4,0,2020,1,18,30.62182869408504,104.09992663463987,265.0
7,1,32,2012,91.49,6,0,2019,12,8,30.62182869408504,104.09992663463987,225.0
7,1,28,2010,39.09,3,1,2019,3,7,30.66103538082377,104.07409033063006,48.0
7,2,39,-1,107.54,4,1,2019,12,19,30.609350412166577,104.16030989739308,240.0
7,3,8,1996,77.0,-1,1,2019,5,25,30.65618045390809,104.09582170993404,142.0
7,3,6,2004,187.77,6,1,2018,10,15,30.62500132556921,104.12678758813476,280.0
7,3,26,2003,111.94,1,0,2019,10,22,30.65104009313534,104.11158712973592,180.0
7,2,43,2011,217.0,7,0,2018,12,23,30.655936231979364,104.08961712994609,760.0
7,1,7,-1,72.85,-1,0,2019,8,18,30.643613316823267,104.10609039832035,88.0
7,1,30,2009,50.87,3,0,2018,8,4,30.62000406247257,104.10178598780821,139.0
7,1,18,2003,108.35,6,0,2019,6,18,30.642235774373532,104.10110619960504,200.0
7,3,34,2011,72.01,6,0,2019,9,20,30.60125377904167,104.15235106598152,124.8
7,3,6,2004,71.0,8,0,2020,1,11,30.630709849630122,104.10141898509208,118.0
7,1,5,2006,228.0,4,0,2019,10,26,30.61767582926619,104.09621985690214,900.0
7,1,21,2016,92.86,4,1,2019,7,9,30.63190491479477,104.11980554089745,180.0
7,1,29,2006,233.26,5,0,2019,4,21,30.64386136061326,104.09836096089876,500.0
7,1,30,2012,90.12,5,0,2019,5,4,30.632215400677442,104.10978045769423,175.0
7,2,33,2012,72.39,3,0,2019,12,1,30.606576235532547,104.10981710855906,79.0
7,1,7,2000,61.15,6,0,2019,11,15,30.641882631678897,104.10224502192379,90.0
7,2,7,2002,82.77,-1,1,2019,8,1,30.621641774464898,104.10647607051986,100.0
7,3,26,2003,57.69,-1,0,2019,10,27,30.65104009313534,104.11158712973592,98.0
7,3,34,2009,164.22,4,0,2018,11,12,30.628217848389024,104.09874893635359,405.0
7,2,7,1995,72.54,5,1,2020,1,12,30.6547126645372,104.07653279815914,230.0
7,3,6,2005,114.48,3,1,2019,12,16,30.60793445016459,104.10653961485502,130.0
7,3,33,2012,72.39,4,0,2019,7,7,30.606576235532547,104.10981710855906,74.0
7,3,29,2015,89.67,4,0,2019,7,3,30.613933221626905,104.14830074118288,198.0
7,2,7,1995,28.52,5,1,2019,9,20,30.654304087264837,104.0973212297625,46.0
7,3,29,2006,170.1,5,0,2019,5,23,30.64386136061326,104.09836096089876,420.0
7,2,36,2013,88.7,3,1,2019,7,11,30.661904490317248,104.08956175659785,207.0
7,1,51,2012,85.14,3,1,2019,12,25,30.659400599969267,104.0934272810887,300.0
7,3,40,2012,89.92,2,0,2019,12,24,30.605367478742878,104.15033808999478,186.0
7,2,34,2012,64.62,6,0,2020,3,5,30.605367478742878,104.15033808999478,110.0
7,3,6,2007,73.47,3,1,2019,10,22,30.61040608187931,104.10024146017874,91.0
7,3,26,2011,77.8,6,1,2019,9,28,30.622772299011558,104.13476457969047,154.0
7,2,34,2010,47.1,4,0,2020,1,4,30.60125377904167,104.15235106598152,82.0
7,-1,-1,-1,-1.0,-1,0,-1,-1,-1,-1.0,-1.0,-1
7,2,39,2015,88.7,6,1,2019,11,28,30.60950159547039,104.15984170595112,205.0
7,3,29,2006,147.49,5,1,2019,11,30,30.64386136061326,104.09836096089876,370.0
7,1,50,2015,67.94,4,1,2019,12,21,30.661904490317248,104.08956175659785,195.0
7,1,33,2009,116.0,5,0,2018,7,8,30.655936231979364,104.08961712994609,360.0
7,1,34,2013,83.13,1,1,2019,12,1,30.62514934928329,104.12119255694384,166.0
7,3,30,2012,70.69,5,0,2020,1,12,30.632215400677442,104.10978045769423,156.0
7,1,4,1996,51.11,8,0,2019,12,2,30.633151093469852,104.10523087176092,89.0
7,3,34,2011,72.89,7,1,2019,7,9,30.624747231131852,104.12303360803568,135.0
7,2,6,2002,78.29,-1,1,2019,8,29,30.622100422642767,104.13135898672243,98.0
7,2,40,2012,86.03,1,0,2019,11,29,30.605367478742878,104.15033808999478,175.0
7,3,34,2011,79.0,4,0,2019,11,5,30.60427339829133,104.14883024736574,123.0
7,1,6,2008,83.25,4,0,2019,3,10,30.615375373726355,104.14349821128236,115.0
7,3,26,2005,126.65,2,0,2019,12,9,30.64535203524743,104.10270179141119,280.0
7,3,7,2000,154.13,3,0,2019,12,14,30.66341778867643,104.09358385124756,315.0
7,3,40,2017,66.0,6,0,2019,7,13,30.645117732951718,104.12206927707071,208.0
7,1,22,2017,70.24,5,0,2019,10,19,30.608853538911386,104.15204666797302,77.0
7,1,30,2000,98.55,6,1,2019,5,28,30.65757717831946,104.09266760747484,205.0
7,1,6,2006,94.0,5,0,2019,7,25,30.577689460644017,104.184827723372,165.0
7,2,18,2016,71.38,2,0,2019,12,27,30.59045236613673,104.1585816860496,150.0
7,1,6,2015,144.72,-1,1,2020,1,5,30.661904490317248,104.08956175659785,530.0
7,-1,-1,-1,-1.0,-1,0,-1,-1,-1,-1.0,-1.0,-1
7,2,28,2012,124.0,6,0,2019,9,22,30.59535214787435,104.14429282359072,260.0
7,3,6,1995,43.15,4,0,2019,12,5,30.654932753320914,104.09619493431408,58.8
7,3,7,2000,105.58,6,0,2018,4,18,30.634386363239713,104.10349580814298,120.0
7,3,6,-1,43.55,4,0,2019,11,28,30.61987256062358,104.14074242018124,50.0
7,2,7,1998,48.0,3,1,2019,5,5,30.65484399685577,104.10379127609642,62.0
7,1,28,2012,120.0,4,0,2019,12,30,30.59535214787435,104.14429282359072,228.0
7,1,7,1999,73.58,5,1,2019,11,14,30.636993773476235,104.12471261828811,130.0
7,3,55,2011,76.43,8,0,2019,12,25,30.653439364945587,104.10037960070177,155.0
7,3,6,2007,128.0,5,1,2019,2,15,30.620450639831148,104.1237594002606,440.0
7,2,6,1986,63.82,3,1,2019,11,16,30.666785214737484,104.08580602749795,81.0
7,1,29,2017,84.0,4,1,2019,8,29,30.628964918992878,104.12841499702377,178.0
7,1,34,2009,82.5,5,0,2019,6,8,30.628217848389024,104.09874893635359,189.0
7,1,31,2016,93.53,6,0,2019,12,8,30.641609103509477,104.12360802769743,342.0
7,1,31,2005,50.19,4,1,2018,9,17,30.661904490317248,104.08956175659785,82.0
7,1,30,2014,162.0,5,0,2019,11,27,30.607059482558046,104.15480348314243,324.0
7,3,32,2009,144.77,4,1,2019,12,8,30.65081216229225,104.08709146675051,360.0
7,1,7,2001,31.22,4,0,2019,10,27,30.64176907165897,104.10823879745598,40.0
7,2,24,2010,99.01,2,0,2019,3,8,30.60537762051154,104.14027388738319,195.0
7,1,40,2017,72.26,4,1,2019,6,1,30.601049568748532,104.15774182339777,126.0
7,1,34,2009,83.62,3,1,2019,6,4,30.65598079856048,104.10016888787321,156.0
7,3,24,2014,44.27,4,0,2019,12,7,30.61206817727307,104.13796776466442,58.0
7,3,6,-1,44.33,4,1,2019,11,20,30.65592672061717,104.07379674103343,138.0
7,3,6,2007,72.18,5,1,2019,10,26,30.61040608187931,104.10024146017874,98.0
7,2,38,2009,106.0,5,0,2019,11,26,30.655936231979364,104.08961712994609,335.0
7,2,12,2007,35.31,4,0,2018,6,7,30.64567051255584,104.10927865076178,46.5
7,1,7,2007,116.19,4,1,2018,8,1,30.622296714514896,104.12654156111999,140.0
7,2,18,2008,90.11,3,1,2019,4,20,30.621781775671092,104.13521957412621,170.0
7,2,11,2004,55.17,8,1,2018,7,21,30.651204750531782,104.0897718810363,90.0
7,3,6,2005,86.86,3,1,2019,6,29,30.613276892873408,104.12203178539195,149.0
7,1,31,2005,47.87,4,1,2019,8,10,30.661904490317248,104.08956175659785,80.0
7,3,18,2009,114.0,3,0,2019,8,11,30.614126777319036,104.14299708077394,168.0
7,1,40,2011,162.0,4,0,2019,11,8,30.655936231979364,104.08961712994609,585.0
7,1,25,2010,132.94,7,1,2019,11,9,30.609038191045837,104.10184232324164,228.0
7,2,7,1999,86.69,4,1,2019,11,2,30.645027529702983,104.1088088765055,118.0
7,2,33,2014,152.07,3,0,2020,2,27,30.627261012928425,104.11856272354643,360.0
7,3,45,-1,49.91,4,1,2019,11,25,30.648716070880337,104.09632387798528,100.0
7,2,7,1986,95.0,5,1,2019,8,30,30.666950766367393,104.08465685580143,140.0
7,1,28,2004,143.0,5,0,2019,9,20,30.656681705321347,104.09320309098257,350.0
7,2,28,2012,143.0,8,0,2019,7,27,30.59535214787435,104.14429282359072,276.0
7,3,6,2008,70.73,4,0,2019,3,28,30.617702615066765,104.1401534919872,82.0
7,-1,-1,-1,-1.0,-1,0,-1,-1,-1,-1.0,-1.0,-1
7,3,30,2014,76.1,4,0,2019,11,3,30.6016347482838,104.14439846072548,160.0
7,3,7,2001,82.36,4,0,2019,9,14,30.643613316823267,104.10609039832035,100.0
7,1,24,2003,168.0,5,1,2019,8,19,30.63905042154201,104.07312277205341,275.0
7,1,30,2012,84.78,5,0,2019,9,18,30.632215400677442,104.10978045769423,250.0
7,2,7,-1,85.6,2,1,2019,12,23,30.64239612683149,104.11064310047549,130.0
7,2,32,2008,127.01,-1,0,2019,7,10,30.621781775671092,104.13521957412621,260.0
7,3,24,2010,131.24,6,0,2019,3,12,30.60537762051154,104.14027388738319,265.0
7,3,11,2000,83.39,3,1,2019,12,11,30.664655754370948,104.09797126608713,205.0
7,3,24,2012,164.0,6,0,2019,8,22,30.59535214787435,104.14429282359072,325.0
7,1,33,2015,86.0,6,0,2019,8,17,30.609120808146855,104.14483827918792,232.0
7,3,7,1997,117.59,3,0,2018,11,16,30.656057029575425,104.08687570364842,210.0
7,1,30,2012,89.78,4,0,2018,6,19,30.632215400677442,104.10978045769423,185.0
7,2,6,2004,83.82,3,1,2019,10,5,30.64211975186241,104.10620834583379,125.0
7,2,24,2003,158.36,3,1,2019,8,12,30.65797403558961,104.09313772129059,336.0
7,2,33,2015,77.0,2,0,2019,6,3,30.614114332907533,104.14949377534084,161.0
7,2,6,1999,63.84,-1,0,2019,10,8,30.6236438828283,104.10793500041386,75.0
7,1,18,2008,123.33,6,0,2019,10,25,30.577689460644017,104.184827723372,280.0
7,1,33,2015,117.92,4,0,2019,10,19,30.59735730552731,104.16108897350763,260.0
7,3,7,1996,104.0,3,0,2019,1,2,30.652913861912975,104.09819608949866,158.0
7,1,35,2016,72.09,2,1,2019,8,12,30.56269784099964,104.2813969643563,135.0
7,3,34,2011,90.15,5,0,2019,11,3,30.626893505779105,104.09751053237751,178.0
7,3,7,2000,105.36,5,0,2019,6,7,30.628375867796173,104.10893028878333,130.0
7,3,34,2012,36.01,4,1,2019,9,17,30.623813222280518,104.1187394435962,33.0
7,1,11,2005,152.0,2,0,2019,10,22,30.633565194860118,104.1020143047298,335.0
7,2,5,1992,67.72,5,1,2019,12,26,30.669853899555225,104.09378877898862,90.0
7,1,35,2017,55.0,4,1,2019,10,9,30.601049568748532,104.15774182339777,95.0
7,1,17,2004,95.12,3,0,2019,7,23,30.64592585106011,104.11404753193449,138.0
7,3,33,2015,78.39,8,1,2019,7,6,30.61752633361381,104.13519765277685,167.0
7,1,40,2017,81.0,7,0,2019,11,5,30.627622906187234,104.10043360413412,250.0
7,2,26,2012,95.22,-1,0,2018,4,12,30.621067879983553,104.09902854023169,146.0
7,2,34,2018,75.71,4,0,2019,11,26,30.6062195095327,104.13343511089168,170.0
7,2,7,1988,51.53,4,0,2019,7,1,30.64409187774591,104.10833399987392,64.0
7,2,34,2014,58.75,4,0,2020,1,10,30.608595411625174,104.14172824400384,98.0
7,2,31,2012,129.0,5,0,2019,11,17,30.608821878587182,104.13290017984184,250.0
7,3,8,1999,77.42,5,1,2018,6,20,30.66922793802328,104.0934716915165,95.0
7,3,7,1994,81.6,3,0,2020,1,19,30.662128751903104,104.08243940302296,245.0
7,3,7,1990,49.34,4,1,2019,11,13,30.672429926530906,104.09613599379463,62.0
7,2,32,2013,79.14,4,0,2019,4,30,30.6131741297929,104.14597304206406,125.8
7,3,6,1988,38.95,4,0,2019,7,23,30.65380121847414,104.10570302922173,50.8
7,3,6,2005,138.76,2,0,2019,3,13,30.661904490317248,104.08956175659785,245.0
7,-1,-1,-1,-1.0,-1,0,-1,-1,-1,-1.0,-1.0,-1
7,3,6,1998,64.43,5,1,2019,8,13,30.652530472543805,104.0832223301732,122.0
7,3,6,-1,82.47,4,1,2019,11,14,30.654138096912536,104.07994033955185,230.0
7,2,18,2016,71.76,2,0,2018,9,2,30.59045236613673,104.1585816860496,135.0
7,3,47,-1,82.64,-1,1,2020,2,21,30.657619938978318,104.0879466176638,310.0
7,1,34,2011,134.15,2,0,2019,4,24,30.626893505779105,104.09751053237751,313.0
7,2,22,2017,48.0,3,0,2018,11,16,30.608853538911386,104.15204666797302,43.0
7,3,34,2012,110.0,-1,0,2018,8,7,30.605367478742878,104.15033808999478,222.2
7,3,28,2013,85.0,3,0,2018,5,3,30.59987192455728,104.11521565518237,118.0
7,3,26,2016,43.26,5,1,2019,8,29,30.642443058608734,104.12076674575924,120.0
7,3,19,2003,163.11,4,1,2019,4,21,30.66358638829892,104.09704288081717,330.0
7,3,31,2016,93.17,6,0,2019,1,15,30.641609103509477,104.12360802769743,340.0
7,-1,-1,-1,-1.0,-1,0,-1,-1,-1,-1.0,-1.0,-1
7,3,34,2010,112.0,2,0,2019,9,5,30.657619938978318,104.0879466176638,380.0
